size,time,top_individuals,crossover,mutation_rate,board_size
128,0.6812640690803528,4,product,0.22000000000000003,8
96,1.357373378276825,4,permutations,0.22000000000000003,8
80,2.825397164821625,4,combinations_with_rep,0.22000000000000003,8
120,1.0315589928627014,5,combinations_with_rep,0.08,8
200,1.7170059394836426,5,product,0.09,8
160,1.2356223416328431,5,permutations,0.09,8
120,0.7968650937080384,5,combinations_with_rep,0.09,8
200,1.159143078327179,5,product,0.1,8
128,1.0093091058731078,4,product,0.22999999999999998,8
96,1.9050925970077515,4,permutations,0.22999999999999998,8
80,2.9290972089767457,4,combinations_with_rep,0.22999999999999998,8
128,1.1471026396751405,4,product,0.24,8
96,2.1861506843566896,4,permutations,0.24,8
200,1.5705282497406006,5,product,0.07,8
160,1.5248525333404541,5,permutations,0.07,8
120,1.0038385319709777,5,combinations_with_rep,0.07,8
200,1.992366282939911,5,product,0.08,8
160,1.6618293809890747,5,permutations,0.08,8
200,0.9999179339408875,5,product,0.12000000000000001,8
160,0.9582982897758484,5,permutations,0.12000000000000001,8
120,0.41406004428863524,5,combinations_with_rep,0.12000000000000001,8
200,0.76555743932724,5,product,0.13,8
160,0.7484171676635742,5,permutations,0.13,8
160,0.5750308775901795,5,permutations,0.15000000000000002,8
120,0.6782184553146362,5,combinations_with_rep,0.15000000000000002,8
200,0.5143261218070984,5,product,0.16,8
160,0.3623920726776123,5,permutations,0.16,8
120,0.720497522354126,5,combinations_with_rep,0.16,8
120,0.4927575159072876,5,combinations_with_rep,0.13,8
200,0.844751935005188,5,product,0.14,8
160,0.71508780002594,5,permutations,0.14,8
120,0.6002228879928588,5,combinations_with_rep,0.14,8
200,0.5456639671325684,5,product,0.15000000000000002,8
200,0.4399799990653992,5,product,0.16999999999999998,8
160,0.40296187400817873,5,permutations,0.16999999999999998,8
120,0.8496597170829773,5,combinations_with_rep,0.16999999999999998,8
200,0.47093078851699827,5,product,0.18,8
160,0.4093148183822632,5,permutations,0.18,8
160,2.121975591182709,5,permutations,0.05,8
120,2.2291365122795104,5,combinations_with_rep,0.05,8
200,2.6084044408798217,5,product,0.060000000000000005,8
160,1.8653452324867248,5,permutations,0.060000000000000005,8
120,1.324924852848053,5,combinations_with_rep,0.060000000000000005,8
120,1.1715922617912293,5,combinations_with_rep,0.18,8
200,0.39029338836669925,5,product,0.19,8
160,0.35846675634384156,5,permutations,0.19,8
120,1.1783012652397156,5,combinations_with_rep,0.19,8
200,0.42673391580581665,5,product,0.2,8
80,3.367353820800781,4,combinations_with_rep,0.24,8
128,1.5890724277496338,4,product,0.25,8
96,2.097309639453888,4,permutations,0.25,8
80,3.594013302326202,4,combinations_with_rep,0.25,8
200,2.58201753616333,5,product,0.05,8
160,0.36944172143936155,5,permutations,0.2,8
120,1.5534494280815125,5,combinations_with_rep,0.2,8
200,0.4180692934989929,5,product,0.21000000000000002,8
160,0.6280543994903565,5,permutations,0.21000000000000002,8
120,1.5909267139434815,5,combinations_with_rep,0.21000000000000002,8
200,0.4433673620223999,5,product,0.22000000000000003,8
160,0.6450675702095032,5,permutations,0.22000000000000003,8
120,2.290477361679077,5,combinations_with_rep,0.22000000000000003,8
200,0.4861583614349365,5,product,0.22999999999999998,8
160,0.8719684553146362,5,permutations,0.22999999999999998,8
240,0.9996527481079102,6,permutations,0.14,8
168,0.49398432970046996,6,combinations_with_rep,0.14,8
288,0.9994898295402527,6,product,0.15000000000000002,8
240,0.7276020359992981,6,permutations,0.15000000000000002,8
168,0.4798472452163696,6,combinations_with_rep,0.15000000000000002,8
120,2.266799840927124,5,combinations_with_rep,0.22999999999999998,8
200,0.609758529663086,5,product,0.24,8
160,1.0521067214012145,5,permutations,0.24,8
120,3.0894120001792906,5,combinations_with_rep,0.24,8
200,0.8362592482566833,5,product,0.25,8
168,0.6950615000724792,6,combinations_with_rep,0.12000000000000001,8
288,1.3212139201164246,6,product,0.13,8
240,0.986963939666748,6,permutations,0.13,8
168,0.5991264319419861,6,combinations_with_rep,0.13,8
288,1.1800113725662231,6,product,0.14,8
288,1.2256632661819458,6,product,0.11,8
240,1.5283756613731385,6,permutations,0.11,8
168,0.9523476767539978,6,combinations_with_rep,0.11,8
288,1.0199294900894165,6,product,0.12000000000000001,8
240,1.3116202163696289,6,permutations,0.12000000000000001,8
168,1.470128734111786,6,combinations_with_rep,0.07,8
288,1.8851182556152344,6,product,0.08,8
240,1.992167179584503,6,permutations,0.08,8
168,1.8053704857826234,6,combinations_with_rep,0.08,8
288,2.011453685760498,6,product,0.09,8
240,1.9097896933555603,6,permutations,0.09,8
168,1.3703336000442505,6,combinations_with_rep,0.09,8
288,1.5723338556289672,6,product,0.1,8
240,1.5233633708953858,6,permutations,0.1,8
168,1.3721734476089478,6,combinations_with_rep,0.1,8
168,0.5629258680343628,6,combinations_with_rep,0.16999999999999998,8
288,0.7354119348526001,6,product,0.18,8
240,0.5731459403038025,6,permutations,0.18,8
168,0.6242040538787842,6,combinations_with_rep,0.18,8
288,0.6207024645805359,6,product,0.19,8
240,0.48084813117980957,6,permutations,0.19,8
168,0.766268925666809,6,combinations_with_rep,0.19,8
288,0.49668169021606445,6,product,0.2,8
240,0.3186507272720337,6,permutations,0.2,8
168,1.003804361820221,6,combinations_with_rep,0.2,8
288,1.0646875882148743,6,product,0.16,8
240,0.8002672314643859,6,permutations,0.16,8
168,0.4285440540313721,6,combinations_with_rep,0.16,8
288,0.8790306282043457,6,product,0.16999999999999998,8
240,0.683576853275299,6,permutations,0.16999999999999998,8
288,0.5024845552444458,6,product,0.21000000000000002,8
240,0.4416187834739685,6,permutations,0.21000000000000002,8
168,1.1832460212707518,6,combinations_with_rep,0.21000000000000002,8
288,0.46192130804061887,6,product,0.22000000000000003,8
240,0.4526660919189453,6,permutations,0.22000000000000003,8
288,3.4347814416885374,6,product,0.060000000000000005,8
240,3.168827250003815,6,permutations,0.060000000000000005,8
168,2.2886086082458497,6,combinations_with_rep,0.060000000000000005,8
288,2.416056818962097,6,product,0.07,8
240,2.207697410583496,6,permutations,0.07,8
160,1.2160383200645446,5,permutations,0.25,8
120,3.150078172683716,5,combinations_with_rep,0.25,8
288,3.5220291328430178,6,product,0.05,8
240,2.99873318195343,6,permutations,0.05,8
168,2.7350800132751463,6,combinations_with_rep,0.05,8
168,1.3435375833511352,6,combinations_with_rep,0.22000000000000003,8
288,0.42715136051177977,6,product,0.22999999999999998,8
240,0.5017705154418945,6,permutations,0.22999999999999998,8
168,1.6850790095329284,6,combinations_with_rep,0.22999999999999998,8
288,0.5436169362068176,6,product,0.24,8
240,0.6451504325866699,6,permutations,0.24,8
168,2.0133195996284483,6,combinations_with_rep,0.24,8
288,0.5196457648277283,6,product,0.25,8
240,0.657285099029541,6,permutations,0.25,8
168,2.494385550022125,6,combinations_with_rep,0.25,8
336,1.3909416937828063,7,permutations,0.13,8
224,0.662687542438507,7,combinations_with_rep,0.13,8
392,1.2355378150939942,7,product,0.14,8
336,1.3421738576889037,7,permutations,0.14,8
224,0.649129536151886,7,combinations_with_rep,0.14,8
392,1.3097246074676514,7,product,0.15000000000000002,8
336,1.4371632409095765,7,permutations,0.15000000000000002,8
224,0.5470450639724731,7,combinations_with_rep,0.15000000000000002,8
392,1.3910698437690734,7,product,0.16,8
336,1.5605183815956116,7,permutations,0.16,8
224,1.3792147517204285,7,combinations_with_rep,0.11,8
392,1.5107110476493835,7,product,0.12000000000000001,8
336,1.8035960817337036,7,permutations,0.12000000000000001,8
224,0.855284390449524,7,combinations_with_rep,0.12000000000000001,8
392,1.2345775055885315,7,product,0.13,8
224,0.5433526182174683,7,combinations_with_rep,0.16,8
392,1.0718761372566223,7,product,0.16999999999999998,8
336,1.0017828798294068,7,permutations,0.16999999999999998,8
224,0.431808762550354,7,combinations_with_rep,0.16999999999999998,8
392,1.263200993537903,7,product,0.18,8
392,1.6825039505958557,7,product,0.1,8
336,1.961875262260437,7,permutations,0.1,8
224,1.7288985919952393,7,combinations_with_rep,0.1,8
392,1.3288085341453553,7,product,0.11,8
336,2.0334113073349,7,permutations,0.11,8
336,0.6740362095832825,7,permutations,0.18,8
224,0.5581053829193116,7,combinations_with_rep,0.18,8
392,1.0399664306640626,7,product,0.19,8
336,1.0574002027511598,7,permutations,0.19,8
224,0.548549861907959,7,combinations_with_rep,0.19,8
336,2.5540986037254334,7,permutations,0.08,8
224,2.25058482170105,7,combinations_with_rep,0.08,8
392,2.6756768727302553,7,product,0.09,8
336,2.2608359599113466,7,permutations,0.09,8
224,1.9284191727638245,7,combinations_with_rep,0.09,8
224,0.7930415058135987,7,combinations_with_rep,0.21000000000000002,8
392,0.6350584053993225,7,product,0.22000000000000003,8
336,0.4693935465812683,7,permutations,0.22000000000000003,8
224,0.8708550143241882,7,combinations_with_rep,0.22000000000000003,8
392,0.39394699096679686,7,product,0.22999999999999998,8
392,0.74159343957901,7,product,0.2,8
336,0.6014121174812317,7,permutations,0.2,8
224,0.8015631127357483,7,combinations_with_rep,0.2,8
392,0.6155313992500305,7,product,0.21000000000000002,8
336,0.6285606074333191,7,permutations,0.21000000000000002,8
224,2.013892295360565,7,combinations_with_rep,0.060000000000000005,8
392,3.6212107825279234,7,product,0.07,8
336,2.2950390768051148,7,permutations,0.07,8
224,2.482532753944397,7,combinations_with_rep,0.07,8
392,2.449600100517273,7,product,0.08,8
336,0.3987501883506775,7,permutations,0.22999999999999998,8
224,1.1649990320205688,7,combinations_with_rep,0.22999999999999998,8
392,0.5056752514839172,7,product,0.24,8
336,0.4652679181098938,7,permutations,0.24,8
224,1.5457640600204468,7,combinations_with_rep,0.24,8
392,3.7107769584655763,7,product,0.05,8
336,3.390544044971466,7,permutations,0.05,8
224,2.963043167591095,7,combinations_with_rep,0.05,8
392,5.084704103469849,7,product,0.060000000000000005,8
336,3.318689558506012,7,permutations,0.060000000000000005,8
512,1.1444100379943847,8,product,0.14,8
448,1.3522420644760131,8,permutations,0.14,8
288,1.220897481441498,8,combinations_with_rep,0.14,8
512,2.408021731376648,8,product,0.15000000000000002,8
448,0.935564603805542,8,permutations,0.15000000000000002,8
448,2.242011315822601,8,permutations,0.12000000000000001,8
288,1.0887811660766602,8,combinations_with_rep,0.12000000000000001,8
512,2.4132097291946413,8,product,0.13,8
448,1.555411148071289,8,permutations,0.13,8
288,1.3530090498924254,8,combinations_with_rep,0.13,8
288,1.9518963193893433,8,combinations_with_rep,0.1,8
512,1.925592577457428,8,product,0.11,8
448,2.45807630777359,8,permutations,0.11,8
288,1.7055805683135987,8,combinations_with_rep,0.11,8
512,1.706521155834198,8,product,0.12000000000000001,8
288,0.7078281068801879,8,combinations_with_rep,0.15000000000000002,8
512,1.3550264763832092,8,product,0.16,8
448,1.4278737092018128,8,permutations,0.16,8
288,0.6621355295181275,8,combinations_with_rep,0.16,8
512,1.4978711557388307,8,product,0.16999999999999998,8
392,0.49786355018615724,7,product,0.25,8
336,0.4980978012084961,7,permutations,0.25,8
224,2.209651384353638,7,combinations_with_rep,0.25,8
512,6.425529813766479,8,product,0.05,8
448,4.824935305118561,8,permutations,0.05,8
448,1.0734617710113525,8,permutations,0.16999999999999998,8
288,0.5410837435722351,8,combinations_with_rep,0.16999999999999998,8
512,1.0571981620788575,8,product,0.18,8
448,0.9628050827980041,8,permutations,0.18,8
288,0.6460201168060302,8,combinations_with_rep,0.18,8
512,2.6697755885124206,8,product,0.09,8
448,2.497657010555267,8,permutations,0.09,8
288,2.45575749874115,8,combinations_with_rep,0.09,8
512,2.4543965530395506,8,product,0.1,8
448,3.3040986585617067,8,permutations,0.1,8
288,1.3023117089271545,8,combinations_with_rep,0.25,8
288,0.6720174217224121,8,combinations_with_rep,0.2,8
512,0.9290050482749939,8,product,0.21000000000000002,8
448,0.8656699299812317,8,permutations,0.21000000000000002,8
288,0.6481965374946594,8,combinations_with_rep,0.21000000000000002,8
512,0.6832779479026795,8,product,0.22000000000000003,8
512,1.6341115641593933,8,product,0.19,8
448,0.9872961807250976,8,permutations,0.19,8
288,0.5752754855155945,8,combinations_with_rep,0.19,8
512,1.0784964084625244,8,product,0.2,8
448,0.6056547141075135,8,permutations,0.2,8
512,0.518621654510498,8,product,0.24,8
448,0.5332421827316284,8,permutations,0.24,8
288,1.091823878288269,8,combinations_with_rep,0.24,8
512,0.41559956312179563,8,product,0.25,8
448,0.2822996997833252,8,permutations,0.25,8
448,0.6545990228652954,8,permutations,0.22000000000000003,8
288,0.7088654398918152,8,combinations_with_rep,0.22000000000000003,8
512,0.6008722805976867,8,product,0.22999999999999998,8
448,0.5520365905761718,8,permutations,0.22999999999999998,8
288,0.5635405945777893,8,combinations_with_rep,0.22999999999999998,8
448,2.922756218910217,8,permutations,0.07,8
288,3.28821439743042,8,combinations_with_rep,0.07,8
512,3.6891460013389588,8,product,0.08,8
448,4.060135364532471,8,permutations,0.08,8
288,1.2906816101074219,8,combinations_with_rep,0.08,8
288,4.2069977855682374,8,combinations_with_rep,0.05,8
512,4.883459675312042,8,product,0.060000000000000005,8
448,3.5881208539009095,8,permutations,0.060000000000000005,8
288,3.140035352706909,8,combinations_with_rep,0.060000000000000005,8
512,2.336299948692322,8,product,0.07,8
81,0.46651665687561034,3,product,0.125,9
54,1.3617000317573547,3,permutations,0.125,9
54,1.7122535133361816,3,combinations_with_rep,0.125,9
81,0.6295305228233338,3,product,0.135,9
54,1.5407382512092591,3,permutations,0.135,9
54,1.8214322638511657,3,combinations_with_rep,0.135,9
81,0.9685211253166198,3,product,0.145,9
54,1.7754227018356323,3,permutations,0.145,9
54,1.987383427619934,3,combinations_with_rep,0.145,9
81,1.0750844073295593,3,product,0.155,9
54,1.8948146224021911,3,permutations,0.155,9
54,2.0807166695594788,3,combinations_with_rep,0.155,9
81,1.3531420564651488,3,product,0.165,9
54,1.9073217630386352,3,permutations,0.165,9
54,2.074665484428406,3,combinations_with_rep,0.165,9
81,1.5851881384849549,3,product,0.175,9
54,1.9590323066711426,3,permutations,0.175,9
54,2.0698226261138917,3,combinations_with_rep,0.175,9
144,0.44779922723770144,4,product,0.125,9
108,0.4379201340675354,4,permutations,0.125,9
90,1.2225302982330322,4,combinations_with_rep,0.125,9
81,1.7494154858589173,3,product,0.185,9
54,2.0724238657951357,3,permutations,0.185,9
54,2.176774435043335,3,combinations_with_rep,0.185,9
144,0.400781512260437,4,product,0.135,9
108,0.5454226040840149,4,permutations,0.135,9
90,1.3614710116386413,4,combinations_with_rep,0.135,9
81,2.1798285388946534,3,product,0.195,9
54,2.0954129576683043,3,permutations,0.195,9
54,2.2107235193252563,3,combinations_with_rep,0.195,9
81,2.409242482185364,3,product,0.20500000000000002,9
54,2.1221131658554078,3,permutations,0.20500000000000002,9
54,2.1780965065956117,3,combinations_with_rep,0.20500000000000002,9
81,2.5510480999946594,3,product,0.215,9
54,2.2373843955993653,3,permutations,0.215,9
54,2.198177716732025,3,combinations_with_rep,0.215,9
81,2.802874093055725,3,product,0.225,9
54,2.166850862503052,3,permutations,0.225,9
54,2.2177949118614197,3,combinations_with_rep,0.225,9
144,0.434533588886261,4,product,0.145,9
108,0.7033276343345642,4,permutations,0.145,9
90,1.9746767640113831,4,combinations_with_rep,0.145,9
144,0.43769762992858885,4,product,0.155,9
108,0.8308748745918274,4,permutations,0.155,9
90,2.4043415498733522,4,combinations_with_rep,0.155,9
144,0.4323731827735901,4,product,0.165,9
108,0.8874454498291016,4,permutations,0.165,9
90,2.6558843994140626,4,combinations_with_rep,0.165,9
144,0.7043145728111267,4,product,0.175,9
108,1.5975624990463257,4,permutations,0.175,9
90,2.6578359270095824,4,combinations_with_rep,0.175,9
144,0.8984665703773499,4,product,0.185,9
108,2.002186300754547,4,permutations,0.185,9
90,3.0560825753211973,4,combinations_with_rep,0.185,9
225,1.164006450176239,5,product,0.125,9
180,0.5721865463256836,5,permutations,0.125,9
135,0.5738123178482055,5,combinations_with_rep,0.125,9
144,0.9819857597351074,4,product,0.195,9
108,2.2914359402656554,4,permutations,0.195,9
90,3.051505479812622,4,combinations_with_rep,0.195,9
144,1.472995207309723,4,product,0.20500000000000002,9
108,2.6080694937705995,4,permutations,0.20500000000000002,9
90,3.450727140903473,4,combinations_with_rep,0.20500000000000002,9
225,0.9514369034767151,5,product,0.135,9
180,0.6169846892356873,5,permutations,0.135,9
135,0.713236870765686,5,combinations_with_rep,0.135,9
225,0.7207938599586486,5,product,0.145,9
180,0.4194244694709778,5,permutations,0.145,9
135,1.0526324963569642,5,combinations_with_rep,0.145,9
225,0.5150070977210999,5,product,0.155,9
180,0.45193895101547243,5,permutations,0.155,9
135,1.2329575681686402,5,combinations_with_rep,0.155,9
144,2.2210235500335695,4,product,0.215,9
108,2.9958534336090086,4,permutations,0.215,9
90,3.2224957275390627,4,combinations_with_rep,0.215,9
225,0.48658817768096924,5,product,0.165,9
180,0.4397109961509705,5,permutations,0.165,9
135,1.4832952475547792,5,combinations_with_rep,0.165,9
225,0.4647956371307373,5,product,0.175,9
180,0.5029662847518921,5,permutations,0.175,9
135,2.1877815389633177,5,combinations_with_rep,0.175,9
144,2.2982250022888184,4,product,0.225,9
108,3.226985948085785,4,permutations,0.225,9
90,3.5053393864631652,4,combinations_with_rep,0.225,9
225,0.49652220487594606,5,product,0.185,9
180,0.6564737963676452,5,permutations,0.185,9
135,2.3975695729255677,5,combinations_with_rep,0.185,9
225,0.6160994958877564,5,product,0.195,9
180,0.8088436484336853,5,permutations,0.195,9
135,3.181978747844696,5,combinations_with_rep,0.195,9
324,1.5581628060340882,6,product,0.125,9
270,0.9082245588302612,6,permutations,0.125,9
189,0.4746091365814209,6,combinations_with_rep,0.125,9
324,0.9789551019668579,6,product,0.135,9
270,1.3107623481750488,6,permutations,0.135,9
189,0.506244888305664,6,combinations_with_rep,0.135,9
225,0.7514933276176453,5,product,0.20500000000000002,9
180,1.0482736802101136,5,permutations,0.20500000000000002,9
135,3.41318740606308,5,combinations_with_rep,0.20500000000000002,9
225,0.7857167243957519,5,product,0.215,9
180,1.659991397857666,5,permutations,0.215,9
135,3.4451898670196535,5,combinations_with_rep,0.215,9
324,1.4637753129005433,6,product,0.145,9
270,1.0422221636772155,6,permutations,0.145,9
189,0.5900878167152405,6,combinations_with_rep,0.145,9
324,1.3578401517868042,6,product,0.155,9
270,0.9212376308441163,6,permutations,0.155,9
189,0.6864344573020935,6,combinations_with_rep,0.155,9
324,0.6309644103050231,6,product,0.165,9
270,0.5148243999481201,6,permutations,0.165,9
189,1.024481873512268,6,combinations_with_rep,0.165,9
324,0.6668589782714843,6,product,0.175,9
270,0.45886916160583496,6,permutations,0.175,9
189,1.3503597855567933,6,combinations_with_rep,0.175,9
225,1.283184564113617,5,product,0.225,9
180,2.1008627223968506,5,permutations,0.225,9
135,4.0683467793464665,5,combinations_with_rep,0.225,9
324,0.7073373746871948,6,product,0.185,9
270,0.4514804434776306,6,permutations,0.185,9
189,1.9035407638549804,6,combinations_with_rep,0.185,9
324,0.5524233150482177,6,product,0.195,9
270,0.49805990695953367,6,permutations,0.195,9
189,1.957183690071106,6,combinations_with_rep,0.195,9
324,0.4770494818687439,6,product,0.20500000000000002,9
270,0.6262718176841736,6,permutations,0.20500000000000002,9
189,2.5156115651130677,6,combinations_with_rep,0.20500000000000002,9
324,0.6512036895751954,6,product,0.215,9
270,0.7181142568588257,6,permutations,0.215,9
189,3.5321505951881407,6,combinations_with_rep,0.215,9
324,0.7051961421966553,6,product,0.225,9
270,0.8423069167137146,6,permutations,0.225,9
189,4.1129548907279965,6,combinations_with_rep,0.225,9
90,2.346185898780823,3,product,0.125,10
60,2.3339243745803833,3,permutations,0.125,10
60,2.482622220516205,3,combinations_with_rep,0.125,10
90,2.6188644862174986,3,product,0.135,10
60,2.401188097000122,3,permutations,0.135,10
60,2.5166783285140992,3,combinations_with_rep,0.135,10
90,3.0091426539421082,3,product,0.145,10
60,2.501839828491211,3,permutations,0.145,10
60,2.491427974700928,3,combinations_with_rep,0.145,10
90,3.202018430233002,3,product,0.155,10
60,2.481128621101379,3,permutations,0.155,10
60,2.5411534881591797,3,combinations_with_rep,0.155,10
90,3.3234058666229247,3,product,0.165,10
60,2.5022629356384276,3,permutations,0.165,10
60,2.549862449169159,3,combinations_with_rep,0.165,10
90,3.546537721157074,3,product,0.175,10
60,2.4883652329444885,3,permutations,0.175,10
60,2.57050096988678,3,combinations_with_rep,0.175,10
90,3.606422383785248,3,product,0.185,10
60,2.4979834604263305,3,permutations,0.185,10
60,2.5242191910743714,3,combinations_with_rep,0.185,10
90,3.714871246814728,3,product,0.195,10
60,2.5236060190200806,3,permutations,0.195,10
60,2.564575500488281,3,combinations_with_rep,0.195,10
90,3.7467801713943483,3,product,0.20500000000000002,10
60,2.5409758949279784,3,permutations,0.20500000000000002,10
60,2.546254048347473,3,combinations_with_rep,0.20500000000000002,10
90,3.712291419506073,3,product,0.215,10
60,2.5738895893096925,3,permutations,0.215,10
60,2.594470555782318,3,combinations_with_rep,0.215,10
160,1.106111264228821,4,product,0.125,10
120,1.5913654136657716,4,permutations,0.125,10
100,3.5647841238975526,4,combinations_with_rep,0.125,10
90,3.777619638442993,3,product,0.225,10
60,2.535146188735962,3,permutations,0.225,10
60,2.577503669261932,3,combinations_with_rep,0.225,10
160,1.1799044919013977,4,product,0.135,10
120,2.4956085419654848,4,permutations,0.135,10
100,3.6834062242507937,4,combinations_with_rep,0.135,10
160,1.4804777002334595,4,product,0.145,10
120,3.072824926376343,4,permutations,0.145,10
100,3.8533592891693114,4,combinations_with_rep,0.145,10
160,1.7104539966583252,4,product,0.155,10
120,3.34643349647522,4,permutations,0.155,10
100,3.936832020282745,4,combinations_with_rep,0.155,10
160,2.758888392448425,4,product,0.165,10
120,3.6958121943473814,4,permutations,0.165,10
100,3.9268505430221556,4,combinations_with_rep,0.165,10
160,3.445298476219177,4,product,0.175,10
120,4.429841420650482,4,permutations,0.175,10
100,4.142092819213867,4,combinations_with_rep,0.175,10
160,3.9752477645874023,4,product,0.185,10
120,4.377945327758789,4,permutations,0.185,10
100,4.104461579322815,4,combinations_with_rep,0.185,10
160,4.82735728263855,4,product,0.195,10
120,4.553225944042206,4,permutations,0.195,10
100,4.071976609230042,4,combinations_with_rep,0.195,10
250,2.023239667415619,5,product,0.125,10
200,1.1261491441726685,5,permutations,0.125,10
150,2.8217430329322815,5,combinations_with_rep,0.125,10
250,1.5253113675117493,5,product,0.135,10
200,1.215514006614685,5,permutations,0.135,10
150,3.7993266773223877,5,combinations_with_rep,0.135,10
160,5.432005980014801,4,product,0.20500000000000002,10
120,4.8253399801254275,4,permutations,0.20500000000000002,10
100,4.251209967136383,4,combinations_with_rep,0.20500000000000002,10
160,5.634665796756744,4,product,0.215,10
120,4.553815259933471,4,permutations,0.215,10
100,4.197445199489594,4,combinations_with_rep,0.215,10
250,1.3751930451393128,5,product,0.145,10
200,1.535026149749756,5,permutations,0.145,10
150,4.463005285263062,5,combinations_with_rep,0.145,10
160,5.900394408702851,4,product,0.225,10
120,4.904595465660095,4,permutations,0.225,10
100,4.255102152824402,4,combinations_with_rep,0.225,10
250,1.0939626789093018,5,product,0.155,10
200,1.6829538702964784,5,permutations,0.155,10
150,4.765310897827148,5,combinations_with_rep,0.155,10
250,1.2713794422149658,5,product,0.165,10
200,2.0463341283798218,5,permutations,0.165,10
150,5.229181580543518,5,combinations_with_rep,0.165,10
250,1.8272130346298219,5,product,0.175,10
200,2.5779507207870482,5,permutations,0.175,10
150,5.7241175174713135,5,combinations_with_rep,0.175,10
250,2.4039074110984804,5,product,0.185,10
200,3.6977237677574157,5,permutations,0.185,10
150,5.6619100713729855,5,combinations_with_rep,0.185,10
250,2.902594954967499,5,product,0.195,10
200,4.744473884105682,5,permutations,0.195,10
150,5.885058002471924,5,combinations_with_rep,0.195,10
360,2.733854956626892,6,product,0.125,10
300,3.4755483770370486,6,permutations,0.125,10
210,2.3363668441772463,6,combinations_with_rep,0.125,10
360,3.224669713973999,6,product,0.135,10
300,2.1397613716125488,6,permutations,0.135,10
210,2.0725040817260743,6,combinations_with_rep,0.135,10
250,4.2906886053085325,5,product,0.20500000000000002,10
200,5.945612206459045,5,permutations,0.20500000000000002,10
150,5.945676603317261,5,combinations_with_rep,0.20500000000000002,10
250,5.438497331142425,5,product,0.215,10
200,6.390263102054596,5,permutations,0.215,10
150,6.143763780593872,5,combinations_with_rep,0.215,10
360,1.9333290076255798,6,product,0.145,10
300,1.302911205291748,6,permutations,0.145,10
210,2.810458950996399,6,combinations_with_rep,0.145,10
360,2.188473632335663,6,product,0.155,10
300,1.6308686518669129,6,permutations,0.155,10
210,3.5710373234748842,6,combinations_with_rep,0.155,10
250,6.879266350269318,5,product,0.225,10
200,7.084265611171722,5,permutations,0.225,10
150,6.183514692783356,5,combinations_with_rep,0.225,10
360,1.7617026329040528,6,product,0.165,10
300,1.1588684439659118,6,permutations,0.165,10
210,5.316672620773315,6,combinations_with_rep,0.165,10
360,1.3979042196273803,6,product,0.175,10
300,1.4572580242156983,6,permutations,0.175,10
210,6.389073798656463,6,combinations_with_rep,0.175,10
360,1.2448118448257446,6,product,0.185,10
300,2.0211447286605835,6,permutations,0.185,10
210,6.568901827335358,6,combinations_with_rep,0.185,10
360,1.8003932309150696,6,product,0.195,10
300,2.088431453704834,6,permutations,0.195,10
210,6.267818548679352,6,combinations_with_rep,0.195,10
360,1.8802523732185363,6,product,0.20500000000000002,10
300,3.2416505861282348,6,permutations,0.20500000000000002,10
210,6.249396035671234,6,combinations_with_rep,0.20500000000000002,10
360,2.6175396275520324,6,product,0.215,10
300,3.687747111320496,6,permutations,0.215,10
210,6.224907746315003,6,combinations_with_rep,0.215,10
360,4.171202330589295,6,product,0.225,10
300,5.621468863487244,6,permutations,0.225,10
210,6.117020688056946,6,combinations_with_rep,0.225,10
